k[h/Mpc] d^2P/dk^2(z=0.00) d^2P/dk^2(z=0.08) d^2P/dk^2(z=0.17) d^2P/dk^2(z=0.29) d^2P/dk^2(z=0.42) d^2P/dk^2(z=0.59) d^2P/dk^2(z=0.80) d^2P/dk^2(z=1.08) d^2P/dk^2(z=1.45) d^2P/dk^2(z=2.00) 
0.003246 -269778607.328 -155125102.503 -222256717.442 -91590198.1017 -185949690.743 -118315241.973 -142272705.493 -84994983.6506 -8802322.82838 -63085561.1052 
0.0033115 -447506449.087 -268990262.766 -341983905.028 -388550081.93 -241703967.284 -291146432.679 -196535583.141 -147042981.703 -186713868.876 -52725780.3499 
0.0033784 -412443974.385 -830134912.766 -436396328.73 -315131755.467 -305405166.696 -204987101.027 -174301942.808 -195819703.544 -48513799.7553 -104496736.413 
0.0034467 -228200944.796 341203433.449 -80427528.5094 -196716353.289 -167961106.536 -158527069.886 -142741080.898 -18168518.0208 -115688639.971 -15488432.5101 
0.0035163 -528032956.319 -782257513.038 -749711736.616 -385775714.116 -342064839.45 -296643299.498 -205604338.159 -256129055.311 -118339644.53 -106832057.105 
0.0035874 -45202322.1394 -425202147.045 280787491.206 -136153929.385 -119363331.021 -75081852.9089 -96315826.3584 -35175800.5058 -50203289.1808 -47518946.0837 
0.0036598 -926672406.579 -1378902.27767 -769637054.796 -385943827.762 -347638523.412 -292966692.618 -252314885.263 -176527053.982 -125410291.266 -58162610.5559 
0.0037338 230058226.492 -480512517.326 40404800.5338 -202982929.172 -149415787.406 -175396417.111 -76961493.101 -100682255.501 -90890959.7374 -96271097.3878 
0.0038092 -629746150.116 -553189054.646 -468708444.347 -274107451.871 -262132699.933 -152076065.661 -200694627.917 -128304122.202 -80929755.9284 -27201062.457 
0.0038861 -612157819.756 104263240.34 -418167487.172 -282635485.54 -212097671.867 -235014021.13 -159270418.189 -144742136.196 -88205022.8002 -80312416.4976 
0.0039646 84124404.6079 -555876716.846 -193414994.697 -269977591.761 -279518671.501 -199740313.189 -154327311.916 -94613154.9749 -103658676.74 -62191975.1259 
0.0040447 -644541783.524 -415688798.295 -60808742.2691 -213399804.105 -166954400.947 -182256473.039 -156253171.809 -136420917.683 -97277511.9812 -57769152.4838 
0.0041264 -185829049.719 -177523826.802 -734374868.782 -449044646.996 -280705111.45 -216054076.069 -189629687.014 -161761589.317 -72830421.2336 -70778534.1035 
0.0042098 -479515753.573 -449398372.713 -30392563.7971 104997336.703 -177904347.198 -147954766.994 -93382344.9133 -47455261.7538 -111223831.431 -39796960.4132 
0.0042948 -289518549.588 -162092872.877 -158748764.241 -688396593.68 -260354960.603 -206867001.921 -211843158.125 -191945908.761 -68749010.3586 -92497731.0758 
0.0043816 -198198482.025 -462282106.4 -599145434.251 75723329.383 -208007216.824 -189735460.649 -121730701.528 -72517550.8612 -104439125.934 -42711533.2944 
0.0044701 -459459837.99 -64255538.5977 -36343239.875 -358219632.219 -211619557.168 -186606177.855 -143559346.44 -136072096.635 -82695988.4891 -53383159.8718 
0.0045604 -333393878.964 -649387316.53 -356401042.93 -209583505.719 -211248420.992 -170071804.448 -173972399.587 -99700993.2125 -72014605.4066 -72245385.0183 
0.0046525 -440313943.054 -57919538.0665 -284634422.157 -282681586.888 -207148090.477 -175045763.679 -123546801.307 -140251782.035 -106494123.353 -38910485.2633 
0.0047465 -164602569.965 -451931729.569 -282198426.12 -167620571.061 -250003522.829 -195388894.443 -170608926.171 -97976255.3832 -60512816.6788 -89745812.3802 
0.0048424 -367764981.793 -46063088.453 -258684947.767 -463821000.428 -139618362.756 -178333441.431 -115267047.71 -116216046.566 -111046090.434 -33061353.9631 
0.0049402 -376879281.288 -530863066.322 -258662558.2 50397712.7633 -332444715.641 -161081958.819 -172960457.265 -111104160.405 -55156618.6433 -57662651.4578 
0.00504 -156449295.551 -267241374.459 -300301292.761 -474339541.683 -57424506.5796 -195938854.0 -131491252.854 -120500512.171 -108122821.44 -83212836.4794 
0.0051419 -445701233.09 -227422684.003 -144277653.703 -104805023.263 -311162502.974 -140008880.413 -123310383.069 -91280927.247 -74761594.5058 -17140238.5226 
0.0052457 -312338472.504 -324924516.707 -435106377.342 -213033006.347 -153648465.155 -193301981.796 -156237025.938 -132647948.686 -62446057.1514 -77880718.077 
0.0053517 -226505276.811 -198027924.495 -173569582.891 -330942974.025 -126266181.607 -165091282.386 -138229984.86 -78696254.6787 -96404358.3681 -55000194.7715 
0.0054598 -480243538.153 -407778213.822 -203348796.301 -117909845.086 -259828206.238 -155505579.78 -129878535.493 -122853390.879 -76208323.3642 -45034207.8905 
0.0055701 -54191188.7336 -198444748.208 -348103874.714 -331480035.123 -262499437.789 -168172691.058 -127501979.265 -101529679.689 -69161103.6658 -55540170.6317 
0.0056826 -418239895.878 -231243088.832 -142763200.21 -103262662.249 -38774517.2471 -167264054.588 -147348005.876 -104055873.683 -89828808.886 -54385936.8086 
0.0057974 -329081909.769 -305405648.471 -332272644.871 -318828629.997 -446333887.207 -149464085.873 -110804915.932 -109436493.595 -57798186.744 -45820313.309 
0.0059145 -206425462.255 -334494852.217 -148261884.535 -64905664.1594 123420561.93 -163864787.929 -144522604.047 -93171090.5605 -92558611.5119 -62459610.3137 
0.006034 -325835606.327 -115671262.876 -243019424.55 -414043692.812 -425229769.984 -155709228.996 -123611929.247 -101136791.606 -66830176.9105 -43611849.081 
0.0061559 -291188195.014 -448274315.971 -384272985.15 -30217017.4126 -234793.073521 -158646171.926 -126326695.699 -92142202.4513 -65619846.5827 -41927561.6106 
0.0062803 -276984316.694 -113432686.89 -90998985.2229 -382998172.519 -323780092.964 -138591171.258 -123090233.971 -110316488.652 -89132759.7065 -63370253.0299 
0.0064072 -264815554.758 -251220905.669 -260546231.516 -54043933.9861 -160733142.628 -198590159.162 -126936822.922 -88061786.4998 -47459398.4881 -38690305.1768 
0.0065366 -232381242.391 -326618418.771 -177551199.934 -202648664.268 -48172777.3327 -36248640.8303 -108324445.941 -87241705.0118 -91132136.4375 -60606101.9768 
0.0066686 -342206899.434 -209027296.198 -314468827.95 -279122764.16 -289782831.838 -253062077.349 -128053123.912 -101596568.371 -56481547.0357 -27002500.9379 
0.0068033 -235941944.979 -218534240.838 -156007950.606 -136100102.979 -103221922.998 -111509176.397 -119162661.017 -99838046.7997 -71906303.1613 -64409995.2621 
0.0069408 -175312256.68 -262555319.649 -281479538.769 -262989523.393 -244186466.686 -102217363.48 -114697981.809 -75954717.5615 -67067983.6868 -39938350.2008 
0.007081 -386789885.352 -261602175.21 -134070455.76 -106962930.682 -87822066.9698 -204985136.922 -108343720.977 -91455579.5337 -65298550.3141 -42306633.4273 
0.007224 -166248778.309 -177671520.777 -259499752.972 -267798545.966 -238989700.138 -84470180.5375 -119536549.229 -100182825.463 -65960323.9354 -49978767.4851 
0.00737 -244411905.817 -221418214.743 -197565339.647 -73158783.4426 -81949700.6373 -167530103.921 -108992153.773 -76963686.4112 -64258667.1797 -45526484.7114 
0.0075189 -305934741.181 -294432574.075 -206548708.41 -313063558.87 -193607661.965 -163868486.428 -108325842.734 -86087186.3163 -64073896.0894 -31737389.0215 
0.0076708 -200495329.434 -179523392.872 -191387746.758 -51978349.2816 -146406326.092 -65036457.497 -100258106.682 -83703978.398 -54126391.4064 -56340553.7462 
0.0078257 -212717587.156 -223114638.228 -173402127.54 -272351558.182 -166728223.924 -159505446.754 -121268874.794 -80427229.354 -72368015.7245 -34380375.9196 
0.0079838 -257592980.969 -152671673.939 -248624755.781 -139243173.226 -120764857.567 -124949423.957 -87214160.5696 -89988573.895 -54675292.2704 -44125198.6035 
0.0081451 -222123013.454 -317491624.588 -132806933.606 -145041042.493 -228395519.464 -120881595.12 -116136996.033 -72554712.523 -60569424.7602 -36239961.8182 
0.0083096 -234772431.045 -111235166.241 -221669866.981 -196885842.134 -18581035.1525 -126248235.193 -90108144.8926 -80714801.4809 -56626005.2231 -43777050.4017 
0.0084775 -193481089.054 -301566597.704 -183299034.66 -185862292.358 -292136015.492 -96021052.7399 -109257595.822 -79004815.0359 -59976598.0911 -39060359.4244 
0.0086488 -265556543.154 -96813826.0824 -177942195.199 -113411356.845 6897477.58882 -168347693.025 -86086354.6965 -70535132.7444 -50765129.2555 -35736742.3028 
0.0088235 -144177703.076 -247080900.258 -171948961.322 -154317380.55 -252032631.962 -69217039.3923 -104328160.627 -79013822.2337 -64086683.6581 -40032913.3043 
0.0090017 -307366357.252 -197388545.341 -158347780.59 -223307826.298 -71253833.6893 -166148044.655 -89461214.1995 -74092696.2188 -45156318.186 -36395737.276 
0.0091836 -116401487.926 -209449766.498 -192284317.207 -65924194.1981 -134250607.09 -47430495.5865 -95912632.1279 -72626565.5975 -60758350.39 -40256519.8942 
0.0093691 -259170877.151 -121035860.075 -172099989.502 -194636044.882 -185335823.301 -192809049.352 -79105017.6196 -68193405.2112 -47280952.3829 -29558577.3652 
0.0095583 -175026239.14 -242216199.547 -170908416.027 -148699666.269 -55025132.8806 -47025327.9229 -115816930.583 -68730436.98 -54073469.145 -41597881.5567 
0.0097514 -162653522.648 -146427851.525 -161447437.771 -170917432.217 -166100604.393 -127433611.918 -51238152.9687 -74373077.8808 -47243503.3116 -30744086.9973 
0.0099484 -228857926.887 -180421011.713 -140873608.797 -72055330.0791 -129869648.085 -76917439.8788 -97322027.2629 -58113648.0113 -49540588.89 -33270736.4077 
0.010149 -177196297.311 -195164736.859 -144484923.92 -212563268.625 -90894860.8691 -140626762.668 -85523436.3221 -64266771.4575 -50114924.867 -30573391.4617 
0.010354 -203387575.171 -135840140.484 -185336398.805 -75953286.6923 -158917665.439 -103475647.138 -102416077.62 -84430920.9866 -54943256.1292 -45674221.2291 
0.010564 -144776863.552 -211697409.028 -155139305.49 -192483950.015 -66308673.9103 -41103210.7795 -42669566.5215 -37607015.3153 -33241336.5338 -14952020.4806 
0.010777 -206868149.524 -115355499.599 -130607659.023 -61784499.2649 -184520131.196 -174926634.904 -137632392.477 -77985508.3851 -55628168.2221 -45023427.8445 
0.010995 -160824689.665 -163296525.554 -116757160.253 -181697729.414 -27715693.0603 -42858374.6026 -12159916.9819 -53740439.2437 -38532487.4558 -20746159.511 
0.011217 -125484468.829 -178744095.259 -195230226.54 -95861093.4479 -182511068.007 -96165493.1862 -96990810.6786 -54850010.4399 -43602787.1276 -34386047.5723 
0.011443 -259960792.289 -138452147.109 -91290897.0245 -154765564.52 -50329037.8964 -108970379.638 -104104256.669 -67881142.5816 -50577649.0551 -30931756.1987 
0.011675 -75609686.1848 -130580331.461 -150778278.145 -69962979.9041 -130556825.563 -53178590.3347 -27194938.9293 -45434184.2893 -28427152.9286 -23129836.4755 
0.01191 -186984068.265 -183059800.896 -132483966.658 -154055791.783 -106713384.507 -117991425.16 -96346510.136 -62378894.4331 -52458058.7501 -33011131.5635 
0.012151 -171452664.46 -104339213.125 -149474562.346 -111414087.517 -99111439.2541 -95724506.6488 -66333473.264 -53619417.7335 -35101430.3799 -25299551.7242 
0.012397 -103530530.491 -152179002.021 -99540593.8013 -105270629.706 -74472963.4828 -50093219.6208 -61779258.582 -49663150.9422 -38408713.1037 -24685890.2328 
0.012647 -191603384.401 -146557104.996 -100281417.862 -97825410.9149 -117404649.064 -101183531.466 -65002398.4011 -49101939.2799 -36586126.2278 -27161384.7571 
0.012902 -97385267.6483 -117382640.976 -149278092.654 -133088239.525 -65433005.9429 -39165532.0299 -56596763.6634 -54867661.1446 -40179742.0944 -27110493.7099 
0.013163 -186249590.8 -132538318.065 -123133918.425 -78673145.4721 -128100416.13 -136935458.756 -80564545.6994 -45115400.0471 -32626010.7206 -21803885.0486 
0.013429 -100206564.112 -109193602.244 -100541314.292 -106756640.26 -47467282.1477 -21988064.3531 -40782600.0055 -47168099.3469 -36276367.1147 -27294352.6699 
0.0137 -139371173.535 -145725168.248 -93726570.4111 -100449629.135 -108150655.188 -103400254.518 -70425366.7147 -49599754.3005 -34320974.7233 -19389227.332 
0.013977 -130181531.949 -84129305.8861 -128090897.815 -81558773.7712 -95242957.2793 -45187047.8673 -63491610.3465 -38219043.5474 -32746668.7314 -25417891.2799 
0.014259 -136343879.338 -152247291.359 -96314040.0131 -112395612.093 -39684498.6983 -81006284.5862 -29932208.2428 -49421171.5158 -30913316.1766 -20513877.4712 
0.014547 -94693330.4244 -69139601.2215 -92046663.9444 -64718512.3497 -109807506.204 -58358511.09 -85614741.8361 -37526479.5371 -33495136.8127 -22118379.1918 
0.014841 -137962403.213 -146909153.297 -103776857.508 -118128190.922 -73024533.5635 -87287931.4212 -20730315.742 -43364441.2529 -27563005.6131 -19740452.0485 
0.015141 -102366018.099 -86537365.5156 -94756280.9503 -57903868.1043 -50830538.6278 -37964777.2341 -66658563.8864 -37623311.6716 -30542270.4982 -20015743.858 
0.015447 -93664418.8211 -78382821.818 -84271359.8627 -81602254.4939 -84633306.6012 -51122378.4994 -62958286.4412 -40301929.2443 -27323285.2801 -20681656.0494 
0.015759 -126789617.017 -137589715.211 -102575475.256 -84030159.924 -75334123.692 -92598854.5666 -12734186.1125 -34400338.4999 -27135240.4765 -17119593.3314 
0.016077 -89200505.2349 -59118886.1641 -69987865.1239 -84472909.9668 -53198880.9079 -15388060.9728 -78323916.4806 -36271074.6999 -27700250.7628 -17991173.0957 
0.016402 -111035734.585 -103388601.794 -93390556.5522 -52969807.4472 -69117166.9387 -85728492.9752 -28450127.7706 -34443167.1843 -22465988.8434 -17934183.212 
0.016734 -79034810.562 -84313634.4437 -57637353.7928 -93394574.0698 -60100685.733 -31369463.0436 -30809983.4024 -32043591.7536 -27255828.0917 -16123119.3866 
0.017072 -98048028.198 -85580673.026 -96120934.8974 -47533073.0279 -58627535.8696 -51177593.7974 -58087210.7911 -31933825.8316 -21138701.6232 -17491224.7137 
0.017416 -77804960.2091 -72249693.7611 -58467435.963 -63881161.9542 -54403617.1616 -63270627.1615 -38223023.0601 -29795399.8514 -22700258.8589 -13779375.7009 
0.017768 -99887556.186 -87867835.6423 -85897409.6907 -66926049.2273 -47390834.5333 -22984925.1924 -20687366.7032 -29572574.3721 -22458593.2674 -15128930.5023 
0.018127 -52457479.405 -61737402.3891 -39278617.9775 -66264694.8631 -62604736.8919 -60250752.4599 -51059229.8617 -27831398.5473 -19559843.5555 -13562426.4852 
0.018493 -99313204.2846 -77831752.2196 -82652332.1755 -43506419.7177 -36743810.4438 -29584801.5692 -27828886.6438 -25048224.9036 -19368836.8853 -13500264.536 
0.018867 -57978928.7331 -51864445.4274 -60392327.7957 -63957438.8879 -57030692.4706 -50394547.9079 -29068456.6182 -25533579.9705 -18364443.484 -13445412.0265 
0.019248 -71693121.9946 -80321460.2715 -46432998.9484 -34812176.8548 -32984922.8669 -30395056.4124 -39387948.2908 -24342404.0668 -17892332.4386 -10435379.3627 
0.019637 -66096750.4577 -43754966.3819 -55605391.8623 -65128605.0928 -46156452.8437 -29918757.8999 -22697652.5874 -20928961.173 -16197237.0504 -12498487.5781 
0.020034 -50478885.3409 -59833700.24 -53161337.9882 -33885111.7473 -41707918.9796 -39450346.7804 -28209344.4399 -23287390.179 -17086088.7303 -10883383.7222 
0.020438 -69899009.4083 -60592226.2554 -44477882.345 -43868014.2392 -38621286.5374 -33898576.5352 -18528636.0296 -17245769.3451 -12335957.5016 -9444564.2309 
0.020851 -38895886.6403 -38442749.6574 -46208326.7732 -40920956.5162 -27470436.2757 -22591026.1596 -33447779.1993 -20612695.4946 -15873329.9002 -9322913.39458 
0.021272 -63797243.6144 -47427619.1327 -40337367.7536 -35900765.396 -34503060.2186 -33140542.782 -14384274.9658 -17012058.5508 -11171704.3707 -9674208.66213 
0.021702 -32743375.9203 -40711094.2924 -37046742.4708 -36352328.5785 -32315533.8565 -19747746.3494 -28170075.3206 -14087273.6662 -11922575.9707 -6419556.49193 
0.022141 -49342166.123 -42303112.0186 -41093173.1634 -26177633.4058 -22169598.1999 -20768188.8804 -16221915.2423 -16779623.617 -12303540.8319 -9455664.9636 
0.022588 -41745802.8222 -38910120.5089 -24937735.2186 -32898930.3143 -31478991.3757 -28651383.3948 -17128990.7663 -13919228.3778 -9020769.0317 -6131243.91502 
0.023044 -29143392.2794 -26552913.0629 -34081513.6235 -27048699.7315 -17622856.881 -11797918.7987 -14055692.6283 -10476949.9461 -9050902.99976 -5741202.14388 
0.02351 -32631611.9486 -27116058.6689 -21297944.1046 -24007724.6357 -18342750.4334 -28041989.5948 -14265479.9019 -12384344.2051 -8496745.18208 -6122265.55882 
0.023985 -31407136.2832 -37426454.5424 -35230797.4219 -14045831.0357 -29417401.4272 -6974461.87167 -16429749.0485 -10867602.0525 -7816413.11773 -4960778.89369 
0.024469 -22374318.1995 -12183979.0238 -9717255.35669 -23391526.1197 -3840832.59134 -16126021.5812 -2853429.46117 -6002871.25007 -5711258.66372 -4701889.53465 
0.024964 -26042136.2641 -20951440.1396 -18942330.3313 -22298127.8242 -22270700.2858 -8420338.38086 -14944698.3718 -10262873.9613 -6163112.1477 -3486902.30296 
0.025468 -10497604.4322 -25226217.4412 -20582312.7518 -2867644.35226 -8435078.06652 -13912629.0684 -11390936.6723 -5685214.08433 -5346283.18617 -3848214.50946 
0.025982 -27329044.6169 -5701825.91499 -12819029.7469 -21029342.7855 -9817615.40799 -12966530.5929 -4661822.85544 -6105960.02375 -3348622.06927 -2705427.99756 
0.026507 -3142744.29498 -17870678.039 -4495791.44934 -522909.165338 -7092610.95921 -912803.513304 -4361751.65216 -2863937.57514 -3102399.99414 -1520261.43139 
0.027043 -12344422.4667 -5731659.36343 -19569033.1362 -16873156.0439 -13222653.5999 -3774613.80934 -5892375.45605 -4945890.61947 -2629129.99084 -2179392.6824 
0.027589 -6866513.48033 -6376095.85391 6198398.58113 2352604.6503 4697281.31054 -8700927.82231 -3109789.42573 -2180874.73053 -2327416.90038 -1923149.39517 
0.028146 -6325442.45922 -3982241.14338 -10502099.1763 -8043571.18663 -12088506.245 1075407.333 -658994.970482 -430930.937625 -531201.248302 147094.479767 
0.028715 -1514765.64471 -1919538.28648 1594157.78808 3779933.66827 6314631.32961 -6784957.14399 -2106509.38811 -2165065.59004 -1005913.34869 -456314.425792 
0.029295 7254405.228 -1715979.47268 -25537.6804653 -2571504.16274 -464607.986945 10342501.521 1102828.30042 1882206.47087 597770.793841 146495.037234 
0.029887 -5868779.10883 4424457.225 2199443.91967 220739.179645 -3756685.18791 -9744715.90225 1109431.06023 -348783.975897 673093.273178 20514.7440379 
0.03049 11261028.1343 5220802.10195 4101578.26757 5858622.83892 10356417.7558 13975168.7213 2149079.06578 2884960.79203 1411378.60229 1695366.07934 
0.031106 4626640.0088 9934309.09735 7337957.31237 8588041.0569 265560.777237 -2950562.74147 4927719.29873 2566865.04101 2392828.45502 1155088.59913 
0.031735 11449969.8879 3518186.58082 6251118.46637 5465651.08217 8920029.05041 7866146.97104 2635338.10752 2855591.30279 1804442.17145 1169978.50701 
0.032376 10310707.5383 14686444.6937 13485621.8956 7013695.94731 7737261.40493 6154360.56344 5715940.93965 4336784.98692 3430664.99653 2808682.966 
0.03303 11781952.0923 9142599.77554 3253566.18817 7090853.98885 6048168.9341 4245801.90725 4753608.58443 3843403.11208 2874987.73995 1283311.30134 
0.033697 16861353.6065 16055334.2665 19566566.0843 16424957.082 11267014.6802 11379700.0595 7855590.25262 5663707.63168 3774740.14025 3585128.35451 
0.034378 10235338.81 8950915.21636 6424012.05166 6956200.09492 6769658.22533 5867924.59116 5212831.09989 4852486.41105 3893060.86654 1593975.27565 
0.035072 20422375.3125 20119833.3195 20028662.6374 13868334.4403 12296753.735 10522042.1118 8847172.70833 6133080.00606 4725490.08166 3934993.223 
0.035781 17130194.468 12877260.5887 8488012.84212 12672254.2628 11077210.4687 9353985.52014 7045790.78014 6355391.57532 4009633.31616 2577874.17307 
0.036504 19985103.6032 19757684.2759 19409662.1877 13781144.7329 14614534.9453 10053131.0936 8904195.44759 6013283.12939 5385663.94607 3553227.21127 
0.037241 16860355.0617 16586096.4869 16495596.1917 17227855.028 8859873.52842 10710283.0718 8472741.93697 7259686.83229 4697077.59116 3339135.66044 
0.037993 24538717.9181 20449116.4793 15318123.617 11672197.1944 16079282.1174 11811053.5945 9625979.58966 7429005.72436 5542364.0682 3961510.59569 
0.038761 15138328.196 16011434.5967 20393911.9515 17659509.551 12304307.9863 10375593.3491 8337785.21744 6534340.11257 5256808.55373 3255858.13679 
0.039544 23571424.4752 19536282.4919 12023778.6449 11294199.415 12666378.5404 10815628.517 9292012.49685 6985395.59483 4630474.21677 3438593.32507 
0.040343 15611840.8458 16727480.1635 18199569.0429 18582943.0616 12827675.3761 10684444.8747 8234921.93067 6911112.5719 5608895.6834 3824930.71672 
0.041158 22617342.3175 17994094.7504 15006363.5729 9319206.27847 11070383.0999 9768488.16926 8383361.58246 6179933.64256 4263937.80094 2718988.64622 
0.041989 13894770.564 18503792.1233 15942994.7718 16113970.7231 12754016.0376 10807788.6394 8571647.0619 6837787.20679 5119981.72047 3768272.19541 
0.042838 23482365.5342 14124309.6536 14531912.4392 14914219.3679 11514186.0911 9615476.968 8077130.16279 6328557.98198 4541629.14935 3112328.07605 
0.043703 15050172.5421 20079664.2681 17501926.9796 12040947.3962 12779870.2652 10871947.7537 8607244.39657 6788460.74135 5362836.86013 3355426.17132 
0.044586 21408011.1265 15155064.6955 13583144.6758 15435777.9934 11837561.118 10098066.6566 8616568.67694 6457144.09353 4589989.00849 3537186.43035 
0.045486 18543439.7406 20574857.1929 18787340.6263 13524559.7168 13120872.0829 10841019.8359 8615449.44196 7242563.52732 5280565.43078 3269992.42077 
0.046405 20669606.9991 15901997.1604 14263724.1531 15624815.7092 12234189.8006 10763227.6197 8794724.18782 6365919.66275 4772092.06587 3643418.10313 
0.047343 14956091.0999 15525554.2537 14124425.353 10930619.719 10611612.2473 8565119.06621 7043376.46648 5897333.20274 4293786.58876 2584212.27395 
0.048299 14202284.8072 14482042.1369 12682571.862 11508943.0876 9477343.34043 8342127.54273 6928845.44456 5210637.73822 3993233.88684 3004112.80201 
0.049275 13879171.5571 9973686.87987 9799627.24393 9336005.14041 8035347.20303 6714881.06366 5325061.03301 4210460.99041 3005521.60932 1907254.58768 
0.05027 9694310.97558 10766112.01 11215149.3626 8372447.1402 7751392.62684 6246961.26589 5278255.25741 4195116.49913 3120220.33955 2240790.62613 
0.051286 12640631.9581 10382353.7614 6689734.74451 7470132.03357 6002151.48789 5639681.62886 4374611.5948 3354348.74863 2537139.68307 1656013.42092 
0.052322 5828768.81686 6482656.63906 7618923.60842 6617607.7976 6007876.88783 4647225.23387 4067625.73991 3244520.99849 2300036.53375 1615140.00401 
0.053379 10973167.5037 9072996.62614 6559462.40971 5793981.52398 5079080.53171 4556291.09279 3446981.85366 2568584.30287 2091606.93842 1382217.88827 
0.054457 4912907.69799 5199166.28529 7339419.90453 5550782.75234 4675491.98257 3724242.83327 3277241.23615 2721954.32843 1841105.98545 1284388.6919 
0.055557 6627072.74369 6040088.64865 3569860.4814 4379928.1087 3921956.60603 3525912.21203 2699572.45286 2116228.07057 1528057.40557 1057982.28079 
0.05668 4295831.28311 5046114.49051 4100790.88678 3116280.48864 2797674.70376 2258560.82937 1957658.70499 1316351.47607 1122471.10453 778482.317923 
0.057825 4556816.7302 994683.22969 2748449.12084 2696605.7431 2111928.59658 1837587.31866 1499237.88727 1382684.01916 969943.970556 712870.78156 
0.058993 407522.136457 3835547.71318 1963156.38193 1421615.88282 1387335.89317 1184382.91221 992586.118826 740027.668468 412988.872115 197730.269793 
0.060184 2597496.8787 54660.456934 779007.843506 938019.28123 829111.336339 611073.90806 403285.29394 252001.67573 346535.286518 393533.111539 
0.0614 -1452758.98114 91466.7665774 -29165.8832532 -111912.873182 -113261.816696 34263.7369234 121771.119759 79164.3765717 41585.7508594 -203815.245282 
0.062641 198905.375116 -489430.06054 -1031649.20143 -844424.721931 -781068.044692 -842728.86895 -684787.159556 -424549.211251 -352999.432961 -70990.0647764 
0.063906 -2686342.29785 -2416702.90938 -1525669.05812 -1377475.2039 -1251320.84153 -812146.202291 -816473.390408 -687255.125812 -500010.392511 -444521.095552 
0.065197 -2548925.75516 -2104054.22992 -2154717.69233 -1889666.66204 -1467766.23504 -1479841.01816 -1045741.10531 -851086.509437 -619921.845927 -314874.019746 
0.066514 -2962770.01666 -2816202.1332 -2444523.49815 -2318806.03782 -2149609.23088 -1655023.69251 -1448037.71435 -1094580.00101 -865968.279683 -682383.871 
0.067858 -3407473.70926 -3079244.8668 -2892767.66982 -2448771.44186 -2059767.63527 -1896898.88135 -1378182.1921 -1170783.67345 -762050.872872 -463815.347446 
0.069229 -3400882.72604 -3259189.84422 -2847290.78047 -2639914.76252 -2321485.12915 -1784088.85837 -1742125.678 -1217095.26129 -970922.362297 -765963.199119 
0.070627 -3389657.04438 -3085155.47496 -2857535.89052 -2451819.78156 -2185558.52563 -1981169.97548 -1409294.94355 -1175406.65026 -888797.099439 -516641.678505 
0.072054 -3148330.11264 -2855559.73856 -2608671.35158 -2344501.65732 -1998858.93579 -1665541.9715 -1411814.07157 -1158733.91342 -755635.34391 -522511.904683 
0.07351 -2654531.62091 -2571702.58605 -2312347.60562 -2087724.49532 -1823561.17526 -1490207.95774 -1213339.53262 -851167.794964 -771212.491996 -547237.030718 
0.074994 -2048391.76177 -1720739.83271 -1575969.61558 -1383889.15438 -1213598.56685 -1069591.22151 -906615.479043 -771874.906313 -415337.843848 -342172.841903 
0.076509 -1181487.32602 -1250116.66111 -1116401.85836 -951009.199277 -803609.136337 -663612.002171 -548843.962777 -373083.963463 -450206.81585 -205150.542325 
0.078055 -483243.357513 -304724.234534 -323234.650723 -339563.840438 -324931.255495 -296320.949923 -191530.753761 -269773.405062 11007.0907826 -70697.4534488 
0.079632 421794.482157 237854.121065 312416.601372 269881.382357 305564.096405 254441.168193 162750.552238 282705.809117 34620.6640393 57438.1176596 
0.081241 1101142.64011 1125846.69691 939968.780354 908680.78143 707910.094999 567826.599903 504329.789569 283203.842363 306515.275061 207467.105563 
0.082882 2069037.30758 1876107.0163 1734016.34857 1473559.74317 1300074.15308 1163110.36159 976510.524901 787729.103587 516977.090735 357674.74456 
0.084556 2668880.91582 2478743.10762 2220484.72448 1992171.99032 1747988.83254 1479333.47766 1105159.58582 928593.526118 691839.130089 463993.725593 
0.086264 3508215.66658 3136638.75303 2913989.84324 2621922.94993 2253160.85087 1907922.4664 1609506.23974 1181099.27982 936730.744733 656460.449494 
0.088007 3899495.49768 3703659.44087 3311035.89631 2901704.4011 2561518.75394 2115740.47407 1785448.83053 1401504.62844 1013109.64859 665877.44253 
0.089785 4509350.55015 4093527.24785 3669308.87142 3322148.4324 2920374.58654 2499860.30022 1951827.15002 1580605.68568 1103764.0433 791784.825313 
0.091598 5114098.87551 4756456.77715 4385027.75797 3853367.28405 3240989.10248 2781250.26818 2337548.37581 1822406.50718 1418853.53576 962890.521484 
0.093449 5301056.96507 4825051.18757 4356792.37533 3863313.39133 3523716.31212 2922733.46436 2379491.78908 1789126.31504 1273079.32432 887464.017574 
0.095337 5519273.40127 5102820.91353 4618730.877 4179559.15483 3509664.62047 3021840.22326 2454551.44279 1995814.32735 1520433.15979 993856.83367 
0.097263 5588694.03344 5190738.56806 4680741.5845 4140248.07816 3673382.27724 3048867.27189 2514213.24331 1942114.51258 1405404.78937 1011963.1809 
0.099227 5556306.37645 5015667.15296 4634191.62196 4134026.58845 3540837.67785 3061016.01589 2455635.02934 1907477.44724 1430901.54667 968098.735443 
0.10123 5366041.32413 5056511.06426 4492819.43093 3944877.15838 3516935.47703 2929221.66506 2445702.94025 1936634.0989 1444064.49273 959465.90208 
0.10328 4372448.55098 3959088.38638 3637792.54864 3340038.67707 2774647.23624 2424605.04184 1928013.03158 1489938.95019 1092957.30293 779337.90707 
