k[h/Mpc] d^2P/dk^2(z=0.00) d^2P/dk^2(z=0.08) d^2P/dk^2(z=0.17) d^2P/dk^2(z=0.29) d^2P/dk^2(z=0.42) d^2P/dk^2(z=0.59) d^2P/dk^2(z=0.80) d^2P/dk^2(z=1.08) d^2P/dk^2(z=1.45) d^2P/dk^2(z=2.00) 
0.072054 -2973458.51176 -2705964.03341 -2455554.00612 -2123123.06012 -1908175.85909 -1436216.50766 -1260308.16036 -1187617.16325 -810801.461344 -540702.154742 
0.07351 -2596691.16348 -2284116.37926 -1990614.39806 -1753791.41156 -1533000.19543 -1431000.36153 -1128276.46637 -742848.290285 -631321.730635 -466131.385477 
0.074994 -1684193.22502 -1608090.36839 -1518244.66261 -1357646.51716 -1075892.39967 -905699.408685 -700706.636633 -706422.071539 -412516.02571 -394197.434872 
0.076509 -1238567.13225 -977252.306313 -833575.458638 -729532.144986 -626694.689227 -543249.844001 -549166.835944 -308328.278018 -391602.324841 -105931.130726 
0.078055 -262330.176993 -303425.864545 -220238.445778 -126490.05454 -213469.832769 -155426.077632 -49201.1855551 -185868.581753 -29295.3497876 -187264.135092 
0.079632 416612.862345 364244.449597 349750.167112 259715.946101 341258.113885 311240.290903 163484.231034 267833.358338 78740.9092166 151565.321706 
0.081241 1187899.84376 1213801.95513 1124418.08923 1021535.83167 828096.324038 655531.589445 656144.918252 383461.691037 346616.774086 157197.017898 
0.082882 1996902.64551 1736689.62646 1597847.4658 1524501.56015 1361206.08803 1184728.77703 874492.425971 744459.220363 480078.402929 437915.227923 
0.084556 2673422.67164 2599062.72912 2302238.06381 1913074.56593 1703154.70429 1486227.74827 1183852.91877 889736.939734 738388.058101 383751.852687 
0.086264 3358204.72957 3072250.79087 2860312.88889 2681529.45616 2246460.32068 1814464.0417 1637926.91225 1268776.55172 935741.956944 660676.622179 
0.088007 3886056.3643 3491867.69166 3163421.68211 2737515.48946 2505718.21864 2232196.03007 1619267.17387 1382160.55178 910705.396609 703530.473428 
0.089785 4331567.82208 4097564.66623 3663248.86204 3339282.26601 2839243.66427 2277352.81933 2034865.87712 1464556.29517 1263354.85364 805451.201461 
0.091598 4927474.2219 4466665.60963 4129790.44808 3587184.0095 3143508.37596 2774487.72801 2203194.03974 1835404.01602 1201851.39603 846673.52742 
0.093449 5145429.98317 4776032.68364 4239595.17866 3832801.78225 3345220.66064 2772094.93323 2321985.42871 1755904.12882 1391772.4324 958238.852199 
0.095337 5325798.13803 4807029.4985 4444615.54164 3901719.10462 3376479.23332 2921631.09206 2339443.80684 1858852.22491 1387646.09896 978972.067122 
0.097263 5398241.59905 5023089.69849 4476862.91886 3994048.01745 3487942.16987 2925863.14773 2414264.40105 1950493.38346 1445888.86341 982003.330923 
0.099227 5299210.47679 4817679.77844 4350885.08935 3937815.62591 3413454.438 2861688.90169 2387311.41618 1785531.14094 1363921.81459 927412.240052 
0.10123 5129330.29541 4760374.35266 4318574.42912 3721642.56755 3262551.86574 2796555.81563 2267686.41384 1900438.09715 1334940.8945 985604.487898 
0.10328 4280891.95717 3809463.77471 3435399.82799 3157088.98542 2704567.65826 2286026.41902 1884309.18344 1406367.21321 1128074.39488 745166.96221 
0.10536 4123266.29016 3924951.236 3532198.9783 3034538.19378 2658525.06043 2280883.8723 1892309.96095 1508462.75403 1100166.92724 776286.343457 
0.10749 3069953.91044 2705661.03793 2454123.61333 2230680.31028 1941902.02181 1604123.66529 1283596.67455 1021999.25862 810230.139507 548001.330262 
0.10966 2607517.68304 2398054.14549 2173058.40203 1922946.8069 1665800.24486 1460277.4299 1189937.84987 938642.331061 650858.18712 478877.279512 
0.11188 1598733.85251 1499605.67532 1329249.58874 1211128.16652 1043313.80669 824138.800488 714289.554023 590457.789447 448902.930737 292797.804868 
0.11414 942538.869738 831175.288123 765582.395425 620226.89721 548622.883147 497645.035064 425086.434311 267550.723599 224589.282643 164505.907993 
0.11644 510324.589117 489227.971846 458006.5697 448832.214033 412851.698237 333506.601751 222272.133569 232879.162291 154883.664927 105277.619349 
0.1188 -336283.808623 -282141.802837 -252294.512733 -248641.351024 -230675.028601 -186146.519885 -116429.027355 -119072.236836 -96116.9617882 -60767.9914484 
0.1212 -522060.071757 -490089.653826 -468319.582296 -374918.950836 -324293.223148 -241050.013689 -233427.371424 -166282.489909 -108255.836209 -94291.5980328 
0.12365 -1150086.39733 -1038155.03143 -874534.509266 -781431.068616 -647530.592872 -581325.262435 -448645.703832 -382865.785042 -299813.797116 -200432.217082 
0.12614 -1039356.79001 -926012.308778 -823661.77413 -718173.346854 -645181.690519 -540282.898395 -434354.179093 -318247.533357 -256962.603942 -184648.606125 
0.12869 -1299773.7805 -1166741.58164 -1058511.31209 -907167.650904 -775039.459667 -621780.910854 -546397.438578 -445921.180154 -323477.695697 -224112.640387 
0.13129 -1207092.62868 -1083000.17593 -952551.527118 -828903.039728 -696459.339137 -600702.550001 -470684.324639 -361296.937332 -276464.402774 -212658.675089 
0.13394 -819822.892043 -722367.312676 -637264.185219 -580661.516147 -462830.584641 -402748.899588 -318217.751692 -263643.839713 -210554.171514 -138919.095807 
0.13665 -672763.249436 -614510.066261 -526557.915314 -415712.744029 -403372.053245 -299362.208324 -247571.770888 -220501.310636 -152449.767357 -117959.764655 
0.13941 -59405.1957881 -60183.6360196 -19195.8884879 -51139.2163177 -673.401012102 -24924.5800379 -28086.2895475 20292.2816418 -4826.96792565 -2406.37526734 
0.14223 137412.635487 209774.450663 148468.900182 190999.066619 146504.94553 147241.602817 113985.9686 56774.8592144 54807.2036891 33614.2822855 
0.1451 763461.444216 625311.031269 599004.020575 517546.657198 472611.189319 389420.670413 346158.380021 275689.541336 199451.275679 135859.35705 
0.14803 1024543.95612 983128.189416 902104.613502 784783.966435 672159.417866 589488.015614 451925.344715 378571.605498 275578.677095 193682.25921 
0.15102 1342888.01337 1222636.88563 1070145.97532 971583.238391 878877.234891 699550.831523 629971.837604 471144.352059 356336.404922 248511.28574 
0.15407 1530862.01444 1394551.28659 1285407.97556 1120782.89634 920591.855354 835436.961612 627416.963946 517731.629731 394752.201377 275206.302751 
0.15718 1636771.10335 1492716.92281 1327371.16922 1196313.35781 1069013.07795 879906.31712 754837.238157 580768.188667 435188.944813 305566.851393 
0.16036 1530836.12255 1405837.83156 1269817.67869 1105071.4985 954901.794791 810054.048204 652037.032962 532359.508477 397055.963668 278620.891178 
0.1636 1331646.2638 1201644.29495 1072592.43812 960101.380358 838998.605441 695997.452264 598411.331898 455214.128272 350185.860886 245468.980091 
0.1669 1132313.92332 1044883.86921 959407.860657 831393.082403 718099.049522 628219.699864 479413.731474 402125.757818 297554.29277 209469.047791 
0.17028 702854.386735 637755.584709 557639.515532 518091.729187 422399.73096 358029.415677 319585.752351 238963.185007 184196.658977 129499.206537 
0.17371 480400.658019 436373.528076 395280.798986 334751.39912 325886.229397 268554.750524 216584.906103 173116.323243 127449.824075 89434.9387088 
0.17722 113024.547864 116181.748466 117866.576257 102388.126417 81303.340296 68348.7049199 55285.3467544 49026.9089287 37637.2189552 25497.8709197 
0.1808 -86685.3471253 -84967.0374359 -84028.3710049 -46600.7091605 -42289.1443098 -25462.4982229 -16262.9092596 -24279.4589143 -17966.004136 -12357.3399324 
0.18446 -360142.301115 -311475.241864 -262287.151873 -254092.855489 -203984.291286 -169553.297337 -152634.715655 -106714.958847 -84093.8132572 -62805.4686004 
0.18818 -424059.654707 -382158.658186 -344401.031018 -270160.203033 -245059.521236 -216268.247379 -155267.375605 -131980.876779 -99082.8557716 -70154.1293373 
0.19198 -419686.137105 -377159.067105 -322317.3398 -291319.747125 -235984.106248 -182588.649707 -157322.743445 -129129.868719 -101470.960962 -73462.4385116 
0.19586 -304085.113878 -273085.420076 -250279.387036 -212861.817489 -185488.529589 -156566.19612 -130059.227352 -93305.7964551 -69977.0179343 -51822.2473505 
0.19982 -125829.1925 -102486.409593 -62710.3914092 -60583.2987366 -44897.9641541 -35811.920106 -28651.0279968 -29390.1091729 -24296.2860299 -17754.8424958 
0.20386 39638.2179179 56794.9609073 13187.7514353 27870.2005062 33235.1832801 24228.551332 25213.8191949 22081.1010454 15430.4991247 8898.08042266 
0.20797 316140.133823 256803.454412 277143.976619 244166.477074 196832.822241 176232.537777 139209.111656 109261.525772 82643.7481163 57888.4698067 
0.21218 354870.278204 349026.652002 289869.608064 244195.84347 228037.669267 187127.023873 160257.337919 127766.926495 95450.1221748 67451.1610554 
0.21646 504146.913065 454213.87951 402588.523271 381581.836787 322018.309883 267217.152903 219048.275513 173770.272732 133039.531103 92936.7477226 
0.22083 519462.992271 464611.598374 435274.484798 363792.395709 319142.965657 279222.238645 227042.091721 179405.179845 134694.011315 96261.2103492 
0.2253 446800.06441 407264.396362 357179.370669 319617.237386 272989.505322 232344.22927 190495.894516 152767.938036 115960.754141 81234.5341893 
0.22985 326173.426083 312153.625 283319.135295 245200.019072 215107.550754 178798.287788 150452.613746 118955.516063 90821.0026158 64989.2176107 
0.23449 233307.192971 196843.250685 171465.885197 169484.360413 142943.638393 119684.712631 96715.5566945 76560.5381963 57219.5138726 39958.4882514 
0.23923 65528.9385233 72202.7750558 75054.2740892 46657.4861455 52467.0563972 44708.7829915 38057.0293949 31421.494686 24477.0219278 17014.5477969 
0.24406 -21618.9440981 -24977.8924843 -25534.9490033 -4334.15534231 -17913.2725527 -7691.97749393 -5444.32060418 -6120.30267295 -5736.03201476 -3826.45120901 
0.24899 -112459.45721 -94300.748438 -85024.4503586 -82420.7790607 -51724.4923178 -50692.5042978 -42106.8023065 -31937.8135087 -24999.7150485 -19540.4201613 
0.25402 -133716.658754 -120466.718141 -99944.1491599 -75764.7521592 -81802.2359375 -59257.8881984 -47196.1605146 -38442.9062253 -29165.6817372 -21198.3222516 
0.25915 -62498.0918909 -55640.9706784 -46989.049887 -47639.1022655 -25901.5758837 -29240.1589684 -23995.6119202 -18507.4468296 -15670.7622602 -11539.6569858 
0.26439 -402.582167801 8641.10054541 2055.30436529 5449.24795802 2259.86621005 7702.49978145 6963.89291676 4457.67922587 4129.46309932 1647.08917973 
0.26973 86533.9877577 70792.6662108 71935.8247706 62899.59455 54913.9368936 45626.0151551 37399.287045 29986.7867141 21717.6344241 15847.4910618 
0.27518 122585.946896 119009.555952 103875.369665 97820.8593507 82999.7018259 70646.058946 58126.9281974 46635.0503328 35296.5751007 24252.5148992 
0.28074 177836.806966 153726.767186 138255.998203 115429.244489 104237.451536 88039.7820586 73437.3845069 58281.2037482 44258.1880138 32009.6655851 
0.28641 160464.583333 152868.008589 140307.81821 128211.758883 106360.144755 90277.18423 73636.258421 58513.9660711 45200.7428793 31424.0416561 
0.29219 137345.605805 126414.221936 107668.698258 93603.4647916 86253.5593272 73321.8520966 60931.3299763 48768.7668154 36207.8501655 26618.5447264 
0.2981 72474.0368662 60795.6321993 66933.5850586 55047.4516512 44607.3657333 38080.1928733 31559.6866807 24601.7750463 19786.4668429 13416.8796946 
0.30412 23586.711927 23233.0869986 9296.65964471 18510.1204284 18032.903871 15620.0043883 12526.1251538 11096.1646343 6994.22509731 5250.05422187 
0.31026 -6598.60854232 -727.231017183 8376.70770459 -680.067582651 -588.094004654 -197.520527908 1165.38935045 -291.797882152 748.342967339 -427.09636258 
0.31653 -24394.0788364 -23874.5810629 -23496.3817923 -14549.36093 -11187.3733942 -8928.8970447 -8423.31108779 -5917.83894723 -5585.8682699 -4153.97812602 
0.32292 -3240.84072325 -3115.66044731 -6164.91102995 -4888.38904953 -4273.91605429 -2743.6862337 -1212.02862872 -1673.81602064 -1485.78953077 -1253.40041587 
0.32945 6857.91921624 12218.0841215 15590.5580126 12604.8002922 11705.8027044 9485.02591395 7566.8087331 6136.456803 4785.69948834 2984.59656053 
0.3361 56532.0522128 42247.0725359 40065.7131379 36333.8315763 31564.7356673 26890.9635798 22398.1789613 18178.3444179 13428.778535 9712.26475681 
0.34289 53192.2785312 58053.9521157 49180.6605545 43124.4665519 37473.0479981 32629.1992551 26772.5427697 20932.9176937 16276.7823747 11314.648941 
0.34982 63200.7435606 51764.5147962 48194.2405789 43502.2215287 37914.5977733 31431.590236 26282.8571891 21031.0892069 15823.9423505 11460.2378519 
0.35689 43483.7098762 42179.487438 38572.420296 33857.8725175 29601.791982 25553.983996 20864.2597698 16784.1482684 12931.3738453 9045.141106 
0.36409 30306.1286319 30662.3917702 25010.2990483 22236.8663467 19470.1430058 16671.9399902 13929.3489062 11377.8471234 8179.33741649 5932.13009993 
0.37145 9114.67154234 4058.1681332 6910.69613514 6915.20581325 6173.91462777 5254.97236789 4743.96183095 3052.84040657 2936.18933014 1845.19441428 
0.37895 3561.47052587 6391.12412751 5109.45580852 4436.43582096 4355.67019715 3861.94253138 2763.81024925 3096.57072825 1329.50831085 762.364770168 
0.38661 7792.10296098 4599.39042442 4387.22849305 4292.65116832 3410.25868583 3248.38689713 3012.5153531 1554.17330409 2014.73904618 1204.8184968 
0.39442 11289.8543055 12488.2319187 11524.3360009 10250.1797773 9356.17949792 7941.61790968 6448.60218443 5578.92861204 3428.96646496 2569.51492169 
0.40239 21857.2176394 21286.6044386 19339.1855175 17308.9925487 15335.2017727 12750.1533399 10586.9876793 8291.49107459 6603.20936868 4328.46704279 
0.41052 26704.9972179 22421.098105 20008.2718724 18008.7561194 15249.1656957 13568.8998045 11238.8235982 8985.79942481 6782.24229197 5093.04308657 
0.41881 20566.8141218 19938.5840668 18349.4018516 15870.9814485 14447.4570758 11966.9259743 9917.88226658 7848.01885703 6117.48625467 4158.39469032 
0.42727 16107.5462409 14737.4641081 13421.7775175 12483.8518087 10508.1646199 9093.85070814 7497.57577669 6062.95956583 4315.18194976 3312.25545545 
0.4359 9181.23607009 8443.29177662 7432.04934496 6440.10085518 5945.45483563 5069.23635102 4523.08262263 3502.76957288 2794.95031578 1698.94695596 
0.44471 6304.48249073 5588.69970693 5724.29837541 5236.10770919 4455.75741461 3847.04218146 2915.08118701 2301.0673763 1755.37626096 1216.83924415 
0.45369 8330.94733427 8076.98775411 6792.06355601 6313.73242295 5646.18800709 4672.95071055 3926.9547737 3288.36501999 2259.13771764 1556.1349531 
0.46286 9374.81484864 8665.56568379 8138.23145576 7033.53328227 6144.74413429 5584.44936705 4471.34806135 3486.21375676 2749.73427514 1862.47757761 
0.47221 12046.5579934 10890.8350173 9890.85394792 8852.72551852 7750.33507014 6346.21703868 5563.47357507 4289.6984636 3302.3969528 2355.87188872 
0.48174 11090.9546115 10405.4357149 9457.81211829 8439.97269276 7375.89527894 6524.39954585 5125.39818114 4339.60667975 3013.48011606 2243.14047706 
0.49148 8533.95324405 7742.99117206 7050.99760279 6548.73420671 5562.2881737 4676.30143747 4111.70337141 3019.37730661 2701.05076968 1663.60769738 
0.50141 6345.75988929 5972.90918331 5346.36229356 4538.68745285 4406.37027638 3667.54612049 2848.46450583 2408.47423494 1435.61722448 1256.26499629 
0.51153 5888.96786638 5367.78286275 5056.79378855 4579.39495973 3613.74348699 3195.20740878 2812.96199801 2155.56791041 1812.97038865 1062.02112112 
0.52187 5692.57200639 5277.50066862 4730.28072899 4347.90427791 4028.99417052 3297.4865798 2537.50982512 2056.20132695 1582.61868996 1133.49871824 
0.53241 6433.08338467 6056.62965501 5352.98588583 4615.99732759 4054.30632875 3520.87024386 3095.96847732 2491.90560602 1684.21650838 1204.13122283 
0.54317 6298.93317838 5677.53325877 5347.13729941 4889.93043539 4140.68264899 3716.18323305 2922.32297628 2154.745794 1808.16556646 1269.21553741 
0.55414 5230.33287162 4753.4069609 4373.58542482 3942.69876544 3441.30129066 2651.98907674 2251.54710571 2029.74844987 1473.20585655 1017.47204451 
0.56533 4791.78311548 4593.53888116 4118.097515 3413.17773926 3235.38939858 2930.84171026 2454.59422048 1829.90918471 1275.28997743 915.819842138 
0.57675 4003.49038877 3585.34374228 3154.97967403 3157.0642116 2483.31639703 2161.9199568 1707.67203384 1300.64697195 1076.56986537 737.927136978 
0.5884 4138.68390458 3974.18790726 3616.49719652 3043.8496929 2800.48324756 2205.6517357 1898.8260612 1648.41913862 1171.48914783 785.551092802 
0.60029 3844.71093988 3388.4425196 3223.50985034 2982.90578442 2498.84337861 2229.87614253 1843.22226518 1283.0770836 1044.9922529 742.94796648 
0.61242 3864.47184474 3588.72210291 3114.71039147 2677.46110707 2440.93721248 2137.76332395 1635.281399 1447.35578451 1016.08815844 718.343458533 
0.62479 3132.12902009 2948.87176137 2811.10645252 2547.61362027 2096.58178304 1721.91639463 1498.95839495 1077.43210635 891.249700025 602.15410184 
0.63741 3234.18082798 2947.45934659 2621.61010549 2327.62671214 2172.43273124 1802.9697092 1450.46247621 1275.44240506 851.022094197 598.319896496 
0.65029 2760.71069947 2472.97078402 2243.42930478 1966.19253821 1662.4765865 1431.36354889 1383.39942026 909.176775008 745.501286196 523.512128302 
0.66342 2784.74224005 2726.32140282 2428.41857072 2247.68958452 2008.70089976 1726.0312123 1076.16277011 971.194638876 743.466945389 508.339645547 
0.67683 2401.10506768 2102.9481021 1978.62479107 1728.15945679 1372.11353644 1153.45653468 1229.32528653 999.926688889 638.800017665 443.825302023 
0.6905 2392.44543375 2279.19805205 2002.11002672 1745.18882109 1623.96878971 1353.47659881 955.812833647 653.161161855 626.741352196 434.194240892 
0.70445 2168.45147746 1893.43557928 1750.64815469 1613.72149829 1338.58930837 1236.86247476 1067.0430143 895.912720311 562.631870918 386.191269986 
0.71868 1949.65993046 1897.14781225 1748.11205778 1520.40962372 1392.91062932 1050.99284075 836.865316551 606.155467378 524.905625399 377.979606425 
0.7332 1935.23920892 1780.53781553 1559.10020575 1324.05567982 1100.63463265 1010.40301685 800.235150813 726.616153449 497.548519011 320.716503858 
0.74801 1795.00638585 1590.16086035 1443.40982095 1400.36224231 1196.64407695 981.938328041 870.757410809 574.101282562 433.577693361 318.390557951 
0.76312 1630.39730769 1492.75237818 1431.952165 1209.97400461 1071.33895258 872.289860243 675.545794198 612.460800696 448.077940265 292.976530901 
0.77854 1464.06593385 1408.73675886 1218.64470311 1029.42730553 914.789890049 823.693411382 647.9110072 444.252028323 354.666509315 256.440465493 
0.79426 1564.9869236 1423.22059571 1226.04451966 1164.61039483 959.301492398 748.330700634 651.430232994 590.548242437 388.429760883 258.959766398 
0.81031 1253.73740416 1122.85236086 1090.84492394 966.870992496 858.930838477 779.685372187 594.047938795 351.794888816 319.189899589 222.000469155 
0.82668 1277.57748042 1246.8348067 1089.28177071 912.226542987 808.261333004 622.974714529 545.676334265 486.981269257 316.510806843 217.126349634 
0.84338 1166.81499447 970.164422472 946.333543737 853.066586381 665.412846832 582.586238481 417.524321165 355.203044157 282.21093319 187.29815515 
0.86041 1152.92072974 1127.21319305 942.776662999 829.283765927 802.948511298 676.611123528 583.691001976 386.411973669 272.889909106 196.028511949 
0.8778 1034.49316966 905.233314895 817.295427913 702.341365776 529.008808567 475.647245762 395.69777417 318.933697471 238.961472714 158.183825785 
0.89553 917.311481915 886.83240786 837.14014334 809.966226609 730.249236432 490.32453651 345.345834456 320.277722951 236.107522389 155.313621322 
0.91362 967.316570582 842.428851708 741.961197422 563.903806983 464.07426312 536.758065856 465.17945491 295.14690512 209.773604371 148.953653685 
0.93208 818.622172716 806.840747653 706.382383561 700.629708929 612.662487698 379.505850473 290.437039601 268.644855889 197.095487667 131.848126589 
0.95091 865.426731098 698.742392436 679.94591886 521.158066384 438.695438637 444.072323105 382.369371745 245.242310664 182.692996485 120.970785224 
0.97011 699.067703472 728.796472569 578.766199824 552.111836093 466.488895254 363.630578958 238.425487131 239.842154721 168.963449798 119.36456031 
0.98971 767.437000938 653.579185653 624.980509501 550.910501442 476.101578524 406.260771547 353.94400541 214.871642042 159.470853183 98.4031457085 
1.0097 637.011754162 615.908738976 580.510355827 442.153320132 364.541226407 305.063405552 218.997761916 206.894908727 141.546912108 106.385946701 
1.0301 666.024802742 574.322065239 449.766439164 480.242484513 415.079851734 293.940295355 281.610969677 185.771194977 141.883497363 85.1531930328 
1.0509 532.874638814 514.401867469 495.975536906 377.694968575 298.627785166 303.881349608 200.557363377 166.804565021 114.067320978 79.880763028 
1.0721 685.599361318 602.305305545 548.492964449 460.954822734 447.943829898 309.790361292 240.930176942 187.323359353 138.197890958 92.3524330448 
1.0938 488.974318311 420.446695739 359.718592703 396.464366802 227.644418525 237.449018384 227.803815876 140.186085895 93.9659926619 59.9278963822 
1.1159 437.724417755 453.168290933 404.219368473 245.449525562 334.668135633 227.655124614 143.284982828 135.389366343 100.134740225 70.5503785 
1.1384 554.285545137 477.244673815 406.497301855 431.915427946 275.136317237 259.654281237 186.380665541 142.589471685 98.8137156185 62.9058032178 
1.1614 491.539951808 428.37865245 403.309938308 329.51647101 275.265774099 219.405284908 192.354042359 130.112612504 94.3223033599 57.3944542998 
1.1849 320.539001166 315.235089977 261.668650228 191.076321567 226.188976993 145.91470065 124.159606832 98.4977145934 65.6874235794 52.116296592 
1.2088 560.166720968 477.032668763 441.050100472 411.894446004 262.937772043 270.64424308 187.62381025 135.391516259 98.4228232708 53.6644701493 
1.2333 273.332842057 273.637284203 234.684190901 182.857335464 198.865995644 133.384051448 102.696412098 77.0111772755 51.1084230076 41.8571911964 
1.2582 417.047135287 352.281269181 298.537634183 287.578227 225.265272188 148.084597587 141.361619385 103.771721104 72.5660069884 43.9402248676 
1.2836 297.3430382 288.750457656 274.9876481 195.52539971 161.822665415 188.831528513 111.046859388 80.3936976023 58.2455581445 35.139914769 
1.3095 413.983910289 351.313356327 298.314648952 281.209130342 226.160024695 139.923911086 131.069092232 96.3533343851 62.2869184438 44.6607490116 
1.336 270.209488971 260.896129957 218.386522229 183.581073998 170.647962983 150.129068233 95.6356632155 69.8383441952 49.7537133 27.0785482507 
1.363 288.517297494 247.173378562 245.587698727 176.689304461 143.762933858 101.627012064 94.8887743447 68.760495949 47.4635013817 32.8755165736 
1.3905 340.988017898 302.43405567 219.693652569 236.045364468 169.150477752 159.429903922 107.996733984 75.2718435923 52.3157689403 33.0796478163 
1.4186 206.030131081 175.521094085 204.974666812 137.785437907 136.863012031 85.5926674393 68.1494771438 54.5310409979 33.4474611317 20.8916578929 
1.4472 331.566781388 302.203766685 226.51251634 213.983522716 171.117669298 134.138393719 108.903897095 73.2513578744 51.648550744 31.9432497689 
1.4765 209.085187536 206.09234215 186.177837428 152.457137014 105.771138153 100.36054929 60.7216988833 44.1059513518 28.7589892922 19.826403985 
1.5063 226.401058571 166.833249957 153.523608128 131.719988371 125.911769683 96.1050344084 75.2402638578 55.2756643365 37.2872880764 20.4926053242 
1.5367 283.125207748 278.405589638 239.528991427 181.595707537 141.867017074 100.950834064 80.6997274904 55.8398498145 37.7263560953 25.3294761996 
1.5678 151.430565818 106.908211425 90.225079925 95.1795309761 77.3906632761 68.1669513748 46.8517624497 34.3545907066 22.9344985988 12.225608895 
1.5994 284.286921843 263.327485428 226.561212955 183.737045636 154.129378681 111.929326806 85.1446143657 57.3277405517 36.1013014984 24.7035210768 
1.6318 106.729687351 112.855652004 97.120620367 84.2146915598 44.1711540045 51.8160257682 36.6164972737 27.8190943775 20.4405323393 8.91785160743 
1.6647 277.023750194 202.346309689 175.43856652 143.266232573 152.082840096 96.5024636196 71.6681710643 48.9889900984 29.6534687765 22.0677765304 
1.6984 125.658915233 149.722538512 114.549351885 97.4226343539 54.2961991339 58.4339559581 40.8940453312 28.3855626177 21.3326627837 8.94625766286 
1.7327 191.454085129 147.772005151 139.033188614 114.911516368 103.51600839 68.5938512511 53.7011657672 37.1107792604 21.2546692098 15.6978236093 
1.7677 161.261683627 131.734921796 122.842844641 107.202161038 68.644757282 65.2388489666 44.4433957304 31.5374985819 21.4727723712 12.5345088212 
1.8034 155.617044397 146.853744663 117.199670404 82.2789472023 80.4552296629 55.0240316165 41.829296891 28.3324460942 18.0214559142 8.87540864263 
1.8398 151.466684954 146.771229903 113.140816786 107.881190709 87.2150770316 63.4403606885 45.8049573202 31.1294062905 19.8705105451 13.1918267249 
1.877 143.16430991 96.9445937218 99.8993934223 83.4128233181 53.0996178782 48.4671837515 34.869243473 24.3867656826 16.2302724176 8.53537134185 
1.9149 147.337566038 149.282676609 112.41717586 82.1954017859 77.5154932193 55.9022456564 38.7988111869 27.3063693101 15.7511424305 11.0085721653 
1.9536 108.107227061 83.0948936326 83.4390539522 76.5224646375 52.7615539482 40.4096390575 32.1557753282 19.3673518861 13.4286797192 5.64928182959 
1.993 157.662631652 125.876808876 110.386963979 78.5056021026 69.9682611392 53.536486446 36.013517484 26.3522133696 16.2630412835 10.5349686282 
2.0333 94.9946005057 110.524087347 73.7510684635 72.8107167742 53.0241329531 40.8282331709 29.8888764607 19.4512751896 12.4481871046 6.66668495598 
2.0744 126.28188529 82.0979668893 86.3258303081 72.6593244674 54.2051791583 40.0950896156 29.578231685 19.8272107166 11.0463225579 7.86945907687 
2.1163 94.8598360428 104.91556825 79.0008767587 53.9904492484 47.2589230173 37.615984757 26.4163876999 18.1432359938 12.5945236094 4.36733928365 
2.159 117.431646904 78.2167969986 68.2159419818 72.191026226 52.8467770515 38.2788971366 26.3298506711 18.0000257905 10.5986543844 8.13899096193 
2.2026 91.8114546712 97.2768979008 86.7768829595 51.6275010586 44.4114849044 35.0646526084 26.7136195088 16.8914458473 10.2018797681 4.85408732679 
2.2471 101.821730544 77.9490229628 58.3699995573 61.4742595398 45.2321405921 33.7202376037 21.9192252524 15.0588489391 9.85399774242 5.62187606855 
2.2925 82.2173130588 74.9169398316 66.8497643456 49.0069147634 40.0024157057 29.8238951469 22.7579807001 14.6277012812 8.04993134499 4.74125013863 
2.3388 88.8309729722 78.2126108557 66.976275682 54.9273951338 41.9432971117 32.35596248 21.8936899769 15.6855841675 9.44153384496 5.08236009418 
2.3861 78.0773269723 64.5176616952 54.7335754088 44.1514662405 34.8516604225 24.8363540232 17.9593651249 11.1119039569 7.98420209352 3.94393149198 
2.4343 85.282901255 67.8076415155 62.2949021349 47.9271059211 37.7823635327 29.9897074336 20.6769792824 13.7829032462 6.83872992181 4.40364984915 
2.4835 62.5542177054 65.1145466295 41.3990690875 39.0135349391 29.0801970153 20.9537830376 15.5553503074 9.77733949558 7.35190732247 3.4237067544 
2.5336 73.6322910469 55.7197039569 58.0685417485 44.8891088889 36.2310275869 27.6766273595 18.9400959449 12.8749517765 6.76022765077 3.91484256632 
2.5848 67.4979930746 61.4524776732 45.4357767986 37.346746264 28.6613061435 20.410675296 14.6108362024 9.54864570616 5.3721203246 3.17338151905 
2.637 59.9085206236 55.7548340577 47.0519780873 37.6727404065 28.8965968875 22.7345147828 15.4109918759 10.303408799 7.33525496994 3.18913536231 
2.6903 67.9545985408 45.1652398669 44.3482193508 36.1102031754 28.6258791451 21.0852363311 15.3214203322 9.78138670582 4.71207007104 3.11510903126 
2.7447 41.5128238274 52.8177731892 36.9483447733 30.6834655933 23.2474478137 17.4672928116 11.4764364913 7.51034553735 4.74991654448 2.46361141985 
2.8001 64.5466358678 43.6941529831 42.0834981179 33.3632286708 26.8777044051 19.4467420055 14.3907979479 9.54135294038 6.01971298444 2.81722826341 
2.8567 45.3699873863 43.6988088042 34.5711378662 28.9527957232 21.6204075882 16.3210279904 10.7806512815 7.11334584203 3.67779360341 2.26159064141 
2.9144 48.7223864182 42.696693798 36.5245518802 28.8995831386 22.4790798714 17.716332679 12.6994385893 7.84735975326 5.0285361068 2.40217486241 
2.9733 48.1525506316 35.8796702605 29.9775096032 24.6241572425 19.9278974725 13.3397954497 9.14501442159 6.53025104094 3.30863359139 1.94691208209 
3.0333 37.5571481597 39.431372886 33.084626292 27.6556278144 20.2933926436 16.6512574204 11.4357860093 6.78846131458 4.60465210691 2.16074777047 
